8, -1018945.25
16, -1074104.75
24, -1089493.875
32, -1105315.25
40, -1050000.875
48, -1004030.9375
56, -1042239.4375
64, -1011128.875
72, -1053400.125
80, -745076.1875
88, -1039577.0625
96, -951307.3125
104, -524924.4375
112, -623755.8125
120, -558205.0625
128, -620652.375
136, -585316.4375
144, -623676.375
152, -534647.9375
160, -679562.125
176, -459525.28125
192, -466852.625
