32, 915391.125
69, 1273410.25
71, 1221545.25
72, 1241635.125
80, 1045316.625
86, 1109352.625
94, 1104933.75
96, 1159838.75
133, 531323.4375
135, 510744.3125
136, 937250.5
144, 535914.5
149, 589822.8125
151, 416999.9375
152, 175845.875
1488, 1054217.375
1496, 992888.875
1504, 920613.25
1568, 1244700.875
1680, 1255262.0
