5, 2211961.0
6, 508411.65625
11, 2497948.25
12, 2472606.75
17, 1455025.25
23, 349617.78125
24, 2952774.5
29, 172763.078125
30, 577461.0
35, 4966093.5
36, 1063874.5
41, 729319.9375
42, 2555845.5
47, -243588.84375
53, 3720894.75
54, 911231.875
59, -559214.4375
60, 266998.5
65, 2449631.25
71, 2796171.25
72, 2609809.25
