8, -818422.9375
16, -860032.8125
24, -892384.0
32, -892211.75
40, -840459.75
48, -780362.75
56, -845121.625
64, -806364.0625
72, -841345.75
88, -843019.5625
96, -762069.125
104, -343150.875
112, -432633.34375
120, -384032.625
128, -432838.4375
136, -398519.6875
144, -428714.65625
152, -360093.8125
160, -470903.84375
176, -278610.125
192, -318052.46875
