212, 2805747.0
84, 2819841.25
195, 2882056.75
67, 3143611.75
193, 3223142.0
131, 3231429.75
147, 3246915.25
20, 3269531.0
19, 3275861.25
227, 3309355.5
129, 3344223.75
156, 3352831.0
148, 3358118.75
92, 3438861.25
145, 3459822.25
196, 3494558.5
140, 3503353.25
12, 3546609.0
3, 3604469.75
27, 3640240.75
153, 3657971.25
76, 3668781.25
1, 3751718.5
155, 3757736.5
17, 3807402.0
91, 3834192.75
